,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3109,0.691667,52.206177,311.726868,13.456185,121.374840,305.060730,-34.041645,180.521423,297.784790,-76.107040,74.323288,324.446381,39.899345,102.017296,322.725616,16.582272,131.455826,320.778503,-5.521451,163.007538,315.854034,-25.999937,199.419952,313.421417,-50.266693,94.673225,337.817841,63.944214,122.208611,338.065002,42.265713,150.985474,337.982910,18.871822,179.348938,338.454651,-3.631066,214.331573,337.532227,-30.237362,116.914352,351.860657,91.935669,143.827301,353.476349,68.182533,171.520447,354.678894,43.898327,199.360397,355.369080,20.945190,232.744522,356.795868,-6.234729,139.768066,366.544891,118.774597,164.829895,369.934021,95.786415,193.303848,370.148743,71.039375,220.351425,372.897644,46.565510,252.458984,375.226257,19.347748,167.274551,384.537750,149.007278,191.358292,389.487396,126.060692,217.773941,392.109436,101.401932,244.484100,393.489258,77.373489,269.512238,397.281769,54.729744,189.800903,398.282013,175.641708,213.672226,404.390930,152.601288,237.937393,408.437012,126.491371,254.857010,410.802887,109.079262,273.891907,414.746796,91.503410,212.914734,412.601837,201.731766,235.768997,417.369202,177.887543,254.208389,422.703278,159.833359,268.728790,425.692902,140.813553,227.635193,420.903961,217.006073,249.101715,428.026459,193.241089,,,,,,,,,
3110,0.694444,52.245308,311.591003,13.518661,121.411125,305.178467,-34.047710,180.433823,298.216187,-76.308952,74.416199,323.999481,40.041096,102.049721,322.557922,16.627825,131.439056,320.846527,-5.558689,163.027618,316.058441,-25.997885,199.416672,313.891968,-50.371971,94.827187,337.068695,64.174950,122.268539,337.709503,42.385292,150.965607,338.052826,18.878819,179.242462,338.921112,-3.769092,214.154907,338.426147,-30.452478,117.121666,350.807434,92.234688,143.916656,352.917908,68.357811,171.488556,354.654419,43.945065,199.202637,355.895874,20.829189,232.435104,357.986755,-6.582776,140.049835,365.163696,119.127914,164.947159,369.170532,96.026009,193.295685,370.004669,71.102051,220.127777,373.467987,46.466251,252.114441,376.323914,19.128099,167.659256,382.891235,149.253540,191.528763,388.504242,126.398308,217.750076,391.851349,101.591431,244.268860,393.973602,77.303879,269.144928,398.335663,54.597927,190.240280,396.227539,176.154770,213.887238,403.155487,153.021149,237.956528,407.982727,126.750618,254.719971,410.906189,109.213577,273.622253,415.361603,91.582306,213.450165,410.197449,202.307678,236.088089,415.816132,178.341324,254.341309,421.817169,160.216339,268.606995,425.297516,140.967117,228.216324,418.234985,217.587921,249.447998,426.276886,193.789001,,,,,,,,,
3111,0.697222,52.289219,311.427582,13.594193,121.441574,305.268707,-34.055088,180.340851,298.615631,-76.506737,74.519508,323.478973,40.198936,102.096710,322.308899,16.698868,131.438507,320.820374,-5.565510,163.062164,316.170898,-25.971975,199.433304,314.237610,-50.434349,94.997948,336.196655,64.433731,122.351105,337.213806,42.544754,150.978928,337.956482,18.943813,179.179459,339.195648,-3.829065,214.023849,339.108154,-30.586645,117.350136,349.578430,92.573509,144.038742,352.156433,68.591583,171.504517,354.392303,44.071724,199.111572,356.141479,20.821026,232.213898,358.851776,-6.797549,140.357925,363.551392,119.532944,165.107895,368.138153,96.342949,193.346863,369.545013,71.267799,219.986099,373.677734,46.502453,251.882858,377.005951,19.077337,168.074615,380.963013,149.543777,191.759689,387.171021,126.836311,217.806076,391.195465,101.913040,244.152313,394.010651,77.394455,268.908264,398.889465,54.660751,190.714111,393.827209,176.748459,214.171906,401.502625,153.561096,238.070419,407.062408,127.161072,254.694489,410.510040,109.520981,273.487366,415.432495,91.860291,214.021271,407.396515,202.974792,236.475723,413.797638,178.926010,254.574478,420.410248,160.759125,268.608093,424.331665,141.304443,228.834686,415.127075,218.267349,249.866867,424.031342,194.472397,,,,,,,,,
3112,0.700000,52.337551,311.239471,13.679062,121.466835,305.326447,-34.061943,180.247620,298.970306,-76.692650,74.631577,322.886749,40.371044,102.158066,321.977661,16.796133,131.456970,320.694641,-5.538457,163.110901,316.190857,-25.922283,199.470245,314.457611,-50.453358,95.181374,335.205292,64.717323,122.454941,336.577728,42.743813,151.026993,337.689697,19.067699,179.167450,339.267120,-3.805689,213.953262,339.554321,-30.623077,117.594330,348.179382,92.948708,144.190933,351.193573,68.882332,171.569061,353.890717,44.278580,199.092407,356.098236,20.923176,232.090683,359.378052,-6.875409,140.684998,361.715363,119.985214,165.307419,366.841278,96.733490,193.457367,368.769043,71.536011,219.936356,373.516815,46.675648,251.775467,377.258972,19.196947,168.511353,378.760651,149.872635,192.042694,385.492859,127.369614,217.939713,390.144836,102.361588,244.140244,393.594330,77.643173,268.813873,398.930237,54.918438,191.211380,391.089355,177.417419,214.516373,399.444000,154.215073,238.270752,405.682983,127.715889,254.778915,409.618622,109.995407,273.490417,414.960754,92.330284,214.614914,404.210236,203.726746,236.917831,411.328766,179.632614,254.893570,418.499969,161.451691,268.733368,422.804077,141.824341,229.476700,411.587738,219.038208,250.347046,421.302704,195.283722,,,,,,,,,
3113,0.702778,52.390087,311.032806,13.765209,121.487297,305.348969,-34.069168,180.160110,299.269165,-76.859444,74.751099,322.223785,40.556644,102.233902,321.562866,16.920650,131.496918,320.464233,-5.474006,163.173141,316.117950,-25.849079,199.527206,314.552490,-50.429474,95.372665,334.098175,65.023010,122.578384,335.800446,42.982510,151.111710,337.247681,19.252974,179.211258,339.128784,-3.695278,213.952988,339.751617,-30.552948,117.848145,346.614258,93.358276,144.369995,350.029907,69.229469,171.682068,353.147247,44.566582,199.147217,355.762787,21.136549,232.071121,359.559021,-6.814355,141.022797,359.661621,120.481903,165.539871,365.283447,97.194992,193.624100,367.678558,71.905342,219.981064,372.982544,46.985096,251.793564,377.081787,19.484167,168.958786,376.290131,150.235916,192.367218,383.475555,127.994972,218.144562,388.704895,102.932938,244.232178,392.722656,78.046089,268.861603,398.457245,55.367695,191.719986,388.019806,178.159393,214.905640,396.992310,154.976486,238.546417,403.853180,128.410049,254.966675,408.238190,110.632812,273.627533,413.954498,92.986969,215.216919,400.645569,204.560562,237.398514,408.424347,180.454681,255.282730,416.101898,162.286469,268.970825,420.729767,142.522125,230.126373,407.626678,219.894684,250.874466,418.103546,196.216644,,,,,,,,,
3114,0.705556,52.446426,310.809753,13.849033,121.503632,305.332916,-34.075821,180.083572,299.503143,-77.000610,74.876312,321.490295,40.755306,102.324478,321.061951,17.074137,131.560196,320.123718,-5.368640,163.247864,315.951843,-25.752827,199.603180,314.523682,-50.363983,95.567558,332.877045,65.350380,122.719589,334.879608,43.261665,151.233322,336.626038,19.502178,179.311447,338.778625,-3.496187,214.023346,339.700348,-30.375044,118.104774,344.885345,93.802124,144.572479,348.664215,69.633446,171.841431,352.159576,44.936577,199.274185,355.135590,21.460732,232.152847,359.398529,-6.616207,141.362213,357.392395,121.022980,165.798798,363.466370,97.726120,193.841187,366.276825,72.374100,220.115219,372.078613,47.428413,251.930893,376.480713,19.934723,169.404266,373.560181,150.627609,192.721222,381.127106,128.709610,218.410629,386.882416,103.623787,244.423233,391.397766,78.599113,269.042358,397.481262,56.002262,192.225250,384.628052,178.970551,215.322250,394.159576,155.840302,238.884781,401.583862,129.239563,255.247421,406.377808,111.429398,273.886993,412.424835,93.824959,215.811737,396.708282,205.474625,237.902084,405.095154,181.387939,255.725677,413.227936,163.257690,269.301941,418.124542,143.390488,230.766190,403.252991,220.831635,251.431549,414.445038,197.266037,,,,,,,,,
3115,0.708333,52.505627,310.568573,13.931842,121.516777,305.274261,-34.078979,180.022034,299.665436,-77.111221,75.004349,320.686981,40.966228,102.429710,320.471954,17.258305,131.647339,319.669006,-5.220057,163.333771,315.692627,-25.634186,199.696716,314.373627,-50.258896,95.761642,331.543060,65.698921,122.876320,333.813141,43.581944,151.389816,335.823151,19.815945,179.464478,338.218964,-3.210161,214.158493,339.408630,-30.092894,118.356888,342.994019,94.281212,144.794540,347.095398,70.093758,172.042938,350.927307,45.387745,199.467300,354.221802,21.892349,232.326218,358.909119,-6.287926,141.693649,354.908234,121.608070,166.077774,361.390625,98.324944,194.101395,364.567566,72.939270,220.329727,370.812378,48.001194,252.173660,375.470337,20.540712,169.834900,370.579346,151.041946,193.093704,378.454315,129.509857,218.727325,384.682953,104.429794,244.704071,389.626068,79.297478,269.342316,396.017609,56.813385,192.712372,380.923645,179.845886,215.750763,390.955780,156.802277,239.273727,398.885162,130.198792,255.608475,404.048645,112.378952,274.254272,410.384979,94.837288,216.383560,392.405853,206.464706,238.412735,401.350098,182.427750,256.205627,409.889313,164.358841,269.708038,415.004425,144.420868,231.378998,398.473450,221.843994,251.999405,410.338287,198.426300,,,,,,,,,
3116,0.711111,52.566250,310.307098,14.015269,121.527687,305.170197,-34.075657,179.978165,299.751495,-77.188072,75.131882,319.815826,41.187885,102.548103,319.792145,17.472223,131.757004,319.099060,-5.028903,163.429337,315.340424,-25.494040,199.805832,314.105408,-50.116840,95.950760,330.098480,66.066307,123.045509,332.600922,43.941299,151.577667,334.841095,20.191391,179.665131,337.454834,-2.841818,214.351929,338.884949,-29.712091,118.598145,340.942688,94.794289,145.031815,345.323944,70.606964,172.281403,349.452667,45.916225,199.718826,353.029602,22.424372,232.580063,358.105042,-5.840133,142.008087,352.211945,122.234230,166.371887,359.056519,98.987305,194.397629,362.554901,73.594421,220.613541,369.194458,48.694832,252.505417,374.069550,21.290033,170.239685,367.352875,151.475235,193.475983,375.461914,130.389572,219.085327,382.111938,105.343300,245.062042,387.418579,80.131546,269.744659,394.083954,57.788006,193.168884,376.912811,180.781723,216.178757,387.388916,157.855103,239.703339,395.765961,131.277710,256.036560,401.260803,113.471283,274.714050,407.849426,96.012802,216.917328,387.749573,207.521881,238.915146,397.200256,183.566040,256.706879,406.097015,165.580048,270.171143,411.386200,145.601074,231.948593,393.297821,222.923050,252.560883,405.795532,199.688278,,,,,,,,,
3117,0.713889,52.626572,310.023224,14.101063,121.537315,305.019012,-34.062794,179.953506,299.759003,-77.229416,75.256363,318.878876,41.418186,102.676552,319.024780,17.711861,131.885742,318.416534,-4.798719,163.532837,314.895752,-25.333485,199.928162,313.722900,-49.940968,96.131569,328.546356,66.448967,123.222992,331.246063,44.334145,151.792130,333.685181,20.621828,179.907654,336.492706,-2.398419,214.597794,338.136261,-29.240355,118.823807,338.737732,95.335030,145.279343,343.354462,71.166039,172.550308,347.741882,46.514130,200.020798,351.568542,23.046076,232.904541,356.998444,-5.286023,142.298584,349.310455,122.895287,166.676498,356.466583,99.706436,194.722733,360.245300,74.328957,220.955292,367.237396,49.495670,252.912674,372.293915,22.167700,170.610153,363.882629,151.926559,193.860870,372.155792,131.339020,219.476349,379.176819,106.352242,245.485138,384.788208,81.084663,270.232422,391.699463,58.908073,193.584381,372.605103,181.770767,216.595917,383.468048,158.987106,240.165085,392.234283,132.461670,256.520538,398.022461,114.691078,275.251892,404.831879,97.334808,217.400406,382.752747,208.634995,239.397247,392.658051,184.789932,257.217346,401.860931,166.906815,270.676025,407.286133,146.914124,232.461456,387.738037,224.057343,253.102982,400.829712,201.038391,,,,,,,,,
3118,0.716667,52.684864,309.714813,14.190972,121.546646,304.819794,-34.037548,179.948547,299.687469,-77.234833,75.376007,317.878723,41.654526,102.811623,318.173309,17.972628,132.029007,317.626526,-4.535353,163.642441,314.359406,-25.153872,200.061081,313.230408,-49.734871,96.301567,326.891113,66.842812,123.403976,329.754944,44.753319,152.027451,332.362976,21.098196,180.185440,335.340759,-1.889570,214.889297,337.170776,-28.688108,119.029900,336.388275,95.894257,145.530991,341.196045,71.761101,172.841797,345.805145,47.169937,200.364655,349.849274,23.743835,233.289307,355.601990,-4.641912,142.560699,346.213593,123.581146,166.985291,353.629303,100.471825,195.068054,357.649445,75.128876,221.345428,364.953064,50.387566,253.384888,370.155243,23.156176,170.939468,360.167877,152.397034,194.241562,368.545898,132.344391,219.891937,375.888519,107.440659,245.963333,381.747192,82.137009,270.791046,388.880768,60.152611,193.951569,368.014221,182.801636,216.998276,379.202271,160.179214,240.651001,388.299438,133.732590,257.051544,394.344208,116.017593,275.855133,401.345612,98.781837,217.823502,377.430450,209.789688,239.850861,387.736359,186.082520,257.729462,397.190308,168.319748,271.210327,402.720337,148.338974,232.907074,381.809357,225.230362,253.616684,395.454071,202.459320,,,,,,,,,
3119,0.719444,52.739697,309.380096,14.286296,121.556709,304.572479,-33.997845,179.962936,299.537994,-77.205017,75.489319,316.819000,41.893219,102.950356,317.242676,18.249790,132.182297,316.736206,-4.246043,163.756180,313.732483,-24.956802,200.201706,312.632660,-49.502518,96.458458,325.138916,67.242920,123.583504,328.136078,45.191433,152.277313,330.883820,21.610781,180.491455,334.008728,-1.326518,215.218338,335.999573,-28.068134,119.213593,333.904327,96.462723,145.780167,338.860199,72.381317,173.147964,343.654694,47.870537,200.741592,347.883881,24.503164,233.723404,353.929749,-3.926622,142.791367,342.932800,124.279137,167.291275,350.559631,101.268951,195.424377,354.780548,75.979019,221.775177,362.353333,51.353268,253.912216,367.664337,24.236364,171.221771,356.208862,152.887589,194.611252,364.645386,133.389145,220.323486,372.261688,108.590752,246.486893,378.308411,83.267075,271.409760,385.641022,61.498909,194.266434,363.155914,183.860214,217.386551,374.600677,161.407486,241.153061,383.974915,135.069427,257.619293,390.242035,117.426910,276.512268,397.406891,100.329300,218.180206,371.800140,210.969666,240.271912,382.446533,187.422165,258.238159,392.095581,169.795792,271.763031,397.707428,149.851242,233.277527,375.529724,226.421448,254.094101,389.684906,203.930023,,,,,,,,,
3120,0.722222,52.790150,309.017975,14.388372,121.568192,304.277954,-33.942162,179.995560,299.312988,-77.141655,75.594864,315.704498,42.129669,103.089699,316.239685,18.537014,132.340988,315.753998,-3.938299,163.872070,313.016541,-24.744160,200.347015,311.934753,-49.248146,96.599968,323.296722,67.643295,123.756630,326.398712,45.640263,152.535339,329.259094,22.149204,180.818359,332.508575,-0.722281,215.575699,334.636505,-27.394989,119.373253,331.295776,97.031631,146.021347,336.358826,73.015587,173.461609,341.303253,48.602440,201.142792,345.686432,25.308727,234.195831,351.997375,-3.160154,142.987320,339.480255,124.977310,167.588242,347.273499,102.082520,195.783279,351.653107,76.863503,222.234741,359.452423,52.373867,254.483734,364.835052,25.387394,171.451981,352.009827,153.397614,194.963013,360.469421,134.456085,220.762802,368.312195,109.785011,247.044235,374.487885,84.450241,272.077179,381.995667,62.922806,194.526855,358.047729,184.929932,217.755692,369.678040,162.652145,241.662048,379.278503,136.449539,258.210815,385.738281,118.892944,277.210449,393.036530,101.951057,218.465729,365.880005,212.158234,240.658020,376.799805,188.783951,258.737610,386.591614,171.310318,272.322388,392.270233,151.424591,233.567871,368.916290,227.610550,254.526917,383.542572,205.426651,,,,,,,,,
3121,0.725000,52.835762,308.632324,14.495270,121.580681,303.939789,-33.871567,180.044678,299.016083,-77.047264,75.691200,314.540039,42.359581,103.226181,315.172363,18.826891,132.500336,314.688965,-3.619621,163.988098,312.213470,-24.518133,200.493881,311.142029,-48.976212,96.724411,321.371857,68.037949,123.919456,324.552490,46.091148,152.795715,327.501343,22.702379,181.158829,330.853943,-0.090578,215.952194,333.096191,-26.683535,119.507690,328.574860,97.590637,146.249619,333.704254,73.652328,173.775711,338.764648,49.351837,201.558777,343.273590,26.143696,234.694687,349.823669,-2.362976,143.145477,335.868683,125.665604,167.870880,343.785614,102.898415,196.136932,348.283661,77.765129,222.713440,356.267639,53.430000,255.086273,361.685547,26.587444,171.625977,347.579529,153.924988,195.290787,356.035034,135.528061,221.199905,364.058990,111.003517,247.622421,370.304779,85.661911,272.778595,377.966644,64.399246,194.730042,352.707520,185.995041,218.097488,364.454956,163.895386,242.167206,374.231323,137.850494,258.812653,380.859589,120.388252,277.934113,388.258820,103.620476,218.676895,359.688446,213.336121,241.004745,370.813751,190.144211,259.219025,380.700348,172.838531,272.875916,386.434509,153.032181,233.775665,361.985565,228.778915,254.907959,377.050507,206.924759,,,,,,,,,
3122,0.727778,52.876179,308.230743,14.600933,121.593048,303.564148,-33.790184,180.108032,298.651947,-76.925034,75.777214,313.330139,42.578930,103.357346,314.047424,19.113367,132.656448,313.549652,-3.296855,164.102280,311.325806,-24.281246,200.639145,310.259918,-48.691326,96.830788,319.371368,68.422165,124.068779,322.606689,46.536140,153.053024,325.622467,23.259451,181.505600,329.058258,0.555640,216.339218,331.392334,-25.947302,119.615662,325.753235,98.131325,146.460693,330.908478,74.281029,174.083206,336.053040,50.105446,201.980118,340.662506,26.991705,235.207886,347.429169,-1.554924,143.262604,332.110474,126.334221,168.133911,340.111420,103.703201,196.477631,344.689636,78.667732,223.199799,352.818878,54.502636,255.704575,358.238403,27.814974,171.740494,342.930725,154.466125,195.589066,351.362061,136.587433,221.623322,359.524109,112.224014,248.208786,365.780304,86.880341,273.497131,373.580017,65.902977,194.872238,347.153351,187.040756,218.405182,358.954407,165.118011,242.656967,368.857697,139.250122,259.411560,375.631470,121.888420,278.666473,383.100250,105.311493,218.812225,353.244995,214.485123,241.305496,364.512909,191.480881,259.670746,374.449890,174.356766,273.411407,380.227661,154.648148,233.899597,354.751343,229.912872,255.231827,370.233673,208.400909,,,,,,,,,
3123,0.730556,52.910744,307.816040,14.702801,121.604416,303.155334,-33.700867,180.182968,298.225922,-76.778725,75.851921,312.080292,42.784111,103.481468,312.869751,19.391312,132.806000,312.343597,-2.976063,164.212769,310.356476,-24.036375,200.779724,309.293945,-48.398148,96.918022,317.302216,68.792053,124.201347,320.569641,46.968342,153.302307,323.633087,23.810902,181.851486,327.134094,1.204532,216.728760,329.538330,-25.198364,119.695122,322.838562,98.651367,146.650681,327.983826,74.893417,174.377121,333.182312,50.851341,202.398193,337.868744,27.840040,235.722977,344.835510,-0.755343,143.335297,328.219757,126.973305,168.371628,336.267975,104.484146,196.797821,340.889435,79.557175,223.681549,349.127289,55.573380,256.322296,354.520325,29.048088,171.793121,338.079742,155.016388,195.851212,346.472504,137.617096,222.025497,354.729614,113.427254,248.790314,360.938324,88.083618,274.215515,368.863586,67.409210,194.950714,341.404694,188.051254,218.671082,353.201202,166.302261,243.119385,363.184753,140.626892,259.994659,370.077820,123.373734,279.390686,377.588989,106.999214,218.870758,346.572876,215.588562,241.552979,357.924744,192.772766,260.083221,367.869690,175.839432,273.916260,373.678955,156.247910,233.939102,347.227173,231.004532,255.492065,363.119293,209.833054,,,,,,,,,
3124,0.733333,52.938412,307.386597,14.802335,121.613853,302.715729,-33.604725,180.266510,297.744080,-76.612534,75.914093,310.796173,42.973118,103.596710,311.644287,19.655699,132.945648,311.077759,-2.662645,164.317734,309.309021,-23.786802,200.912598,308.249603,-48.101360,96.984177,315.171631,69.144569,124.315735,318.448883,47.382519,153.538971,321.543884,24.347956,182.189377,325.093384,1.845445,217.113525,327.547180,-24.447966,119.742531,319.839539,99.148560,146.815018,324.944122,75.481476,174.650681,330.165253,51.579548,202.804642,334.906281,28.679367,236.227631,342.064911,0.017135,143.362213,324.215149,127.572937,168.577576,332.273621,105.230217,197.090179,336.902435,80.420944,224.146286,345.214722,56.625263,256.924011,350.558014,30.266371,171.782227,333.045929,155.570221,196.070267,341.389069,138.602417,222.399429,349.699738,114.598175,249.353195,355.806152,89.248268,274.916687,363.846100,68.895477,194.963776,335.481995,189.011444,218.887100,347.220856,167.431824,243.542099,357.241882,141.961044,260.548615,364.223724,124.828293,280.089600,371.755127,108.660416,218.851608,339.698608,216.628845,241.740723,351.076843,193.999985,260.449188,360.989410,177.260757,274.377594,366.819519,157.808533,233.893982,339.439758,232.046097,255.681747,355.737030,211.200485,,,,,,,,,
3125,0.736111,52.958984,306.942139,14.899866,121.620476,302.248657,-33.503658,180.355484,297.212830,-76.430984,75.962486,309.481323,43.145851,103.701042,310.376984,19.902321,133.072189,309.758636,-2.360656,164.415588,308.187775,-23.536243,201.034958,307.132111,-47.805588,97.027008,312.987823,69.476685,124.413239,316.254761,47.775070,153.758209,319.366394,24.861855,182.512421,322.947510,2.468880,217.487106,325.430420,-23.706062,119.754250,316.767639,99.618523,146.949097,321.804413,76.036766,174.898666,327.014984,52.281071,203.190140,331.790283,29.500000,236.711182,339.137787,0.745352,143.343689,320.115479,128.124619,168.744461,328.147156,105.931160,197.347397,332.748413,81.247925,224.582153,341.104370,57.642651,257.496613,346.375366,31.452410,171.706879,327.851379,156.121338,196.239914,336.135284,139.531052,222.731216,344.461487,115.723549,249.884415,350.411926,90.352921,275.585022,358.556244,70.341919,194.910416,329.408966,189.908066,219.046509,341.039307,168.491791,243.913177,351.058960,143.234970,261.059570,358.093079,126.242889,280.746582,365.630035,110.273865,218.753571,332.650482,217.590103,241.863174,343.997131,195.144287,260.759369,353.839783,178.599945,274.783173,359.681641,159.308640,233.764435,331.438263,233.027054,255.794968,348.117676,212.483475,,,,,,,,,
3126,0.738889,52.974358,306.485474,14.992374,121.624268,301.759583,-33.401093,180.446625,296.639008,-76.238785,75.996223,308.138123,43.303051,103.792145,309.074707,20.127407,133.183243,308.392456,-2.072034,164.504929,306.997681,-23.288891,201.144272,305.946625,-47.515308,97.045395,310.760345,69.784279,124.494995,314.000580,48.143398,153.955566,317.112823,25.346359,182.814133,320.707245,3.066466,217.843582,323.198425,-22.980930,119.728592,313.636383,100.056793,147.049179,318.579651,76.552124,175.118027,323.750793,52.946011,203.545746,328.536591,30.292225,237.165665,336.053345,1.435263,143.279663,315.938232,128.621658,168.865173,323.907501,106.576721,197.563492,328.449158,82.027283,224.978073,336.819275,58.611458,258.028656,341.994629,32.591103,171.566956,322.520569,156.662949,196.353958,330.735870,140.391647,223.009094,339.040680,116.787598,250.371216,344.783722,91.379219,276.206146,353.023071,71.730202,194.790131,323.213348,190.728775,219.144485,334.683868,169.467804,244.222153,344.665527,144.432495,261.513885,351.714203,127.603409,281.346741,359.245728,111.820038,218.574738,325.459167,218.459244,241.914627,336.715942,196.189377,261.005737,346.450928,179.837219,275.125275,352.297211,160.726227,233.551315,323.292297,233.934692,255.832855,340.291016,213.659271,,,,,,,,,
3127,0.741667,52.987446,306.020050,15.075263,121.626297,301.254211,-33.300739,180.536591,296.029419,-76.040741,76.014122,306.770935,43.444901,103.866966,307.743958,20.329998,133.277298,306.986084,-1.797269,164.584564,305.744415,-23.049414,201.238312,304.697876,-47.234795,97.038460,308.499695,70.063362,124.559662,311.696686,48.485085,154.126892,314.794220,25.798870,183.088608,318.382904,3.630960,218.177063,320.861938,-22.280523,119.665764,310.461182,100.458992,147.113007,315.283905,77.022087,175.305496,320.395447,53.566078,203.864349,325.160980,31.046942,237.585464,332.788452,2.117373,143.169022,311.702087,129.058609,168.935272,319.572784,107.157547,197.733475,324.028198,82.748199,225.324509,332.380890,59.519669,258.509338,337.436859,33.671223,171.362885,317.079895,157.187958,196.406677,325.215698,141.173950,223.230011,333.460236,117.770676,250.802124,338.949036,92.310173,276.766663,347.275604,73.043449,194.601456,316.924072,191.463791,219.175461,328.184082,170.346252,244.461838,338.088531,145.535706,261.899292,345.126709,128.882706,281.876251,352.633606,113.281754,218.313354,318.157257,219.225693,241.889465,329.266418,197.121094,261.181213,338.854828,180.954529,275.397614,344.698914,162.041641,233.255905,315.084137,234.755005,255.798065,332.289368,214.707275,,,,,,,,,
3128,0.744444,53.000359,305.546051,15.145605,121.627724,300.736786,-33.205605,180.622223,295.390991,-75.841629,76.014404,305.385162,43.571430,103.921661,306.389496,20.512146,133.353394,305.545380,-1.537261,164.652908,304.434113,-22.822695,201.315231,303.390137,-46.968067,97.004997,306.217651,70.309914,124.603516,309.352386,48.796127,154.268127,312.418854,26.217424,183.330597,315.984406,4.156241,218.482300,318.432251,-21.613111,119.566147,307.258942,100.821053,147.138702,311.930328,77.443092,175.456100,316.965393,54.136543,204.139862,321.679565,31.755146,237.965042,329.336060,2.805166,143.010849,307.426605,129.431732,168.952454,315.161194,107.665459,197.852493,319.507172,83.401299,225.615051,327.809387,60.359711,258.929169,332.720245,34.687035,171.095856,311.557556,157.689087,196.393402,319.599945,141.869461,223.390915,327.740204,118.652649,251.168488,332.933014,93.130272,277.255188,341.340790,74.266830,194.341293,310.569305,192.105194,219.133652,321.570160,171.116455,244.627014,331.354797,146.528183,262.206879,338.366394,130.058258,282.323608,345.823273,114.644882,217.968094,310.779327,219.881790,241.782043,321.684143,197.928146,261.276947,331.087799,181.939056,275.588837,336.922485,163.243271,232.880020,306.901642,235.473862,255.681183,324.153137,215.620026,,,,,,,,,
3129,0.747222,53.013554,305.062805,15.201807,121.628799,300.210449,-33.118298,180.700424,294.730347,-75.646088,75.996574,303.988434,43.682800,103.953728,305.015320,20.673828,133.410461,304.075684,-1.293929,164.707886,303.073608,-22.613142,201.373672,302.027252,-46.718773,96.944054,303.925629,70.519791,124.621727,306.979248,49.071693,154.375549,309.993774,26.598883,183.535706,313.521088,4.637332,218.754761,315.920349,-20.986097,119.429680,304.047333,101.140335,147.123779,308.534241,77.811584,175.564575,313.474976,54.651909,204.367462,318.108246,32.408802,238.299088,325.705322,3.495253,142.804840,303.132965,129.738983,168.914825,310.691376,108.093933,197.916367,314.906006,83.979210,225.846115,323.123322,61.126373,259.281067,327.863647,35.631413,170.767776,305.983124,158.159149,196.310699,313.914459,142.471710,223.486496,321.900696,119.416946,251.463593,326.759247,93.826118,277.662903,335.242706,75.388573,194.006561,304.174835,192.641983,219.014954,314.873016,171.771133,244.709549,324.496796,147.402603,262.429993,331.459045,131.116547,282.681274,338.844025,115.896782,217.538452,303.362427,220.422180,241.587738,314.006470,198.602493,261.285065,323.187805,182.780640,275.688843,329.004791,164.322662,232.425797,298.831024,236.077774,255.470932,315.925598,216.394592,,,,,,,,,
