,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3670,10.194444,53.294601,299.287354,15.552516,121.392494,291.893982,-32.543877,178.716736,277.759735,-75.784172,75.316795,288.124908,44.642944,103.058746,283.837463,21.569887,132.215515,279.972321,-0.045088,162.055130,273.949341,-23.775103,196.597717,264.375000,-48.659283,95.409492,278.119720,71.884727,122.668800,272.388123,50.052437,151.775665,268.675934,26.949821,180.950394,259.992279,5.075771,214.487946,251.099579,-22.033953,116.687637,262.496307,102.588737,144.206879,255.125977,79.678688,171.455490,251.721588,55.123775,199.723862,243.232193,32.245827,231.901718,231.645279,5.396763,138.532669,249.848572,132.627808,164.625839,241.533417,110.353600,191.365341,229.044373,85.553185,218.805206,219.790909,60.716141,251.297470,211.159729,34.560764,164.518448,234.916763,167.899323,190.526215,224.090897,144.721695,216.356644,212.210022,119.745071,242.037857,200.274384,95.713913,267.915161,190.913757,73.784653,186.567520,222.449127,196.301025,211.353912,210.900711,174.278305,235.885025,197.701218,148.283203,253.225677,190.077911,131.199905,274.007477,184.190338,114.800407,208.991074,210.383698,225.742401,231.446198,196.170074,202.099380,251.065887,186.131500,183.866409,267.708588,177.719727,166.829254,223.533722,202.694046,243.803818,246.954803,192.778595,218.993454
3671,10.197222,53.302483,299.521240,15.564596,121.396385,292.071014,-32.532093,178.829468,277.996429,-75.662148,75.431580,288.848236,44.734348,103.201721,284.526642,21.669933,132.302429,280.542358,0.005737,162.153946,274.482971,-23.689356,196.736267,264.888123,-48.512222,95.595665,279.271912,72.033279,122.904205,273.541229,50.231136,151.946747,269.648132,27.077280,181.198975,261.100281,5.325986,214.780060,252.184723,-21.754004,117.072479,264.290497,102.976852,144.649338,256.725891,80.058334,171.824692,253.305740,55.436829,200.128693,244.794556,32.633926,232.372803,233.191330,5.854965,139.142029,252.375061,133.158905,165.208496,243.948959,111.031410,191.833466,231.490677,86.232437,219.422623,221.943176,61.580551,252.082764,213.419083,35.364899,165.127579,238.057236,168.489273,191.391953,227.490219,145.626694,217.426987,215.169464,120.512054,243.081894,203.292877,96.893387,268.758789,193.867569,74.695557,187.230835,226.086258,196.957092,212.278778,214.476059,175.156876,237.166168,201.045532,149.265411,254.434174,193.541138,132.241180,275.191345,187.683136,116.028137,210.018799,214.616180,226.492554,232.659485,200.536026,203.115768,252.304398,190.405457,184.962723,268.637634,181.848450,168.235077,224.798187,207.503693,244.834595,248.080948,196.990189,220.196014
3672,10.200000,53.309246,299.761627,15.577408,121.402580,292.254150,-32.521946,178.922501,278.211456,-75.553848,75.543060,289.591400,44.820717,103.336777,285.235962,21.763365,132.390656,281.135864,0.054205,162.257202,275.045410,-23.601755,196.882706,265.438141,-48.361572,95.779907,280.454163,72.173523,123.139297,274.730286,50.404152,152.120697,270.660553,27.202513,181.451721,262.258942,5.576760,215.080399,253.329514,-21.472944,117.397003,266.253204,103.300385,144.867188,258.922516,80.426331,172.199936,254.948761,55.747723,200.542007,246.421951,33.021294,232.852570,234.811768,6.310196,139.571823,254.850235,133.555374,166.063889,246.490067,111.650528,192.258667,233.921524,87.094505,220.418961,224.406250,62.581486,252.870468,215.751724,36.159737,165.811279,241.197281,168.963715,192.273819,230.705490,146.408569,218.353973,218.465744,121.467644,244.262253,206.318741,97.849739,269.691223,196.811493,75.937828,188.351852,230.205902,197.818863,213.210236,218.159378,176.017197,238.133255,204.740967,150.371445,255.405106,196.823700,133.332260,276.112885,191.242950,117.073570,211.380447,219.156113,227.559921,233.872742,205.040756,204.151672,253.522690,194.712250,186.139206,270.276184,186.581512,169.624146,225.683350,212.169601,245.659637,249.625259,201.879410,221.247345
3673,10.202778,53.314816,300.008087,15.591380,121.409851,292.443604,-32.512524,179.016922,278.417511,-75.423851,75.650116,290.352814,44.900753,103.466118,285.964844,21.850870,132.479706,281.751862,0.099746,162.364349,275.635712,-23.512896,197.036148,266.023956,-48.208321,95.960602,281.664825,72.304695,123.372360,275.952179,50.570015,152.296631,271.711548,27.324476,181.707779,263.465790,5.825202,215.388153,254.534393,-21.192860,118.028328,268.410828,103.743332,145.404938,260.976715,80.999779,172.580811,256.648956,56.056076,200.960983,248.112381,33.405201,233.340927,236.506012,6.760214,140.171661,257.404449,134.057678,166.762497,248.917572,112.390663,192.844559,236.480591,87.949585,220.953384,226.801483,63.142597,253.664703,218.168549,36.947350,166.747406,244.421326,169.553436,193.090454,234.010956,147.067413,219.353256,221.636581,122.367958,244.988403,209.366425,98.781471,271.300751,200.291016,76.766792,188.969162,233.872620,198.419250,214.130936,221.943863,176.833466,239.303085,208.556137,151.558105,256.765228,200.832413,134.453232,277.352020,195.072174,118.365799,212.423920,223.868256,228.426437,235.021301,209.542358,205.227097,254.676102,199.271271,187.288712,271.681213,190.870331,170.928253,226.636322,217.083267,246.693588,250.406540,206.855530,222.324600
3674,10.205556,53.318893,300.259674,15.606617,121.416420,292.639496,-32.502583,179.095337,278.614563,-75.292900,75.752930,291.130493,44.973915,103.592995,286.713257,21.933418,132.569153,282.389404,0.141814,162.474777,276.252869,-23.423372,197.195709,266.644501,-48.053410,96.136482,282.902679,72.426239,123.602203,277.204803,50.727131,152.473679,272.799469,27.442141,181.967285,264.718811,6.068723,215.701660,255.798813,-20.916433,118.523720,270.295959,104.115967,145.989761,263.156219,81.398087,172.963287,258.403076,56.357090,201.382431,249.863892,33.782318,233.836288,238.272614,7.202071,140.788025,260.040466,134.586929,167.320099,251.551422,112.850777,193.886124,238.940552,88.406944,221.914963,229.416473,63.983395,254.467957,220.675476,37.725964,167.451202,247.953552,170.122940,194.079712,237.329361,147.668900,220.603317,225.130920,123.330582,246.018585,212.574356,99.717606,272.277985,203.307556,77.907143,189.701248,237.831802,199.055115,215.032272,225.824127,177.585144,240.546463,212.809509,152.500870,257.864868,204.712006,135.331772,278.587128,199.117661,119.479660,213.141937,228.196869,229.268097,236.151535,213.983170,206.148926,255.866058,203.726044,188.189774,272.952362,195.600128,172.034378,227.783981,222.218872,247.577011,251.464035,211.188599,223.698456
3675,10.208333,53.320820,300.516022,15.623061,121.421059,292.841705,-32.491577,179.180511,278.835754,-75.132820,75.851555,291.922546,45.039032,103.719162,287.480438,22.010790,132.658539,283.047455,0.179895,162.587891,276.895844,-23.333752,197.360504,267.298706,-47.897736,96.306641,284.166443,72.537376,123.826286,278.486084,50.873035,152.651001,273.922607,27.554518,182.230545,266.016266,6.305587,216.019211,257.121765,-20.645987,118.863876,272.224091,104.425934,146.349686,264.952972,81.885498,173.342270,260.206635,56.644634,201.804962,251.674652,34.149094,234.336166,240.110306,7.633090,141.092422,262.517181,134.900543,167.939484,254.285538,113.231850,195.335571,242.201630,88.439186,222.792038,232.021515,64.764656,255.279846,223.273178,38.487007,167.652512,250.910431,170.923431,194.949646,240.874298,148.397568,221.579163,228.561508,124.291626,247.234695,216.078583,100.570480,273.500366,206.678314,78.807755,190.479370,241.680466,199.716888,215.920044,229.796371,178.264542,241.562637,216.792252,153.198868,258.723724,209.032745,136.322693,280.354767,203.297119,120.203377,214.021378,232.655243,230.029617,237.200668,218.536926,207.101395,257.033508,208.397430,189.264282,274.667358,200.721832,172.752258,228.943527,226.955170,248.421616,252.741760,216.597595,224.515274
3676,10.211111,53.320068,300.777252,15.640820,121.423187,293.050598,-32.479298,179.249893,279.008789,-74.990601,75.945595,292.727600,45.094288,103.843498,288.264771,22.081455,132.747452,283.725067,0.213517,162.703140,277.563599,-23.244589,197.529694,267.985382,-47.742165,96.470215,285.454926,72.637299,124.041107,279.793335,51.005085,152.827759,275.079254,27.660671,182.496628,267.357208,6.534454,216.339890,258.502167,-20.382944,119.203560,274.232849,104.659592,146.654694,266.871765,81.951385,173.715042,262.056152,56.915512,202.228729,253.542664,34.502773,234.838760,242.018234,8.051381,141.459732,264.970032,135.191727,168.374359,256.935089,113.624733,195.721634,244.370651,89.196655,223.295013,234.580826,65.233231,256.094269,225.960052,39.218494,168.816483,254.520142,171.366699,195.533096,244.172256,148.749023,222.495148,232.122849,124.860107,248.030762,219.512070,101.141212,274.421051,210.301834,79.674187,191.237198,245.613480,200.296936,216.799454,233.853836,178.879883,242.778351,221.009079,154.142426,260.158325,213.194031,137.316025,281.587646,207.553711,120.985092,214.869675,237.033142,230.676849,238.130112,223.031982,208.135529,258.325317,213.300156,190.162064,275.766205,205.164749,173.793015,230.023590,231.722321,249.192368,253.750061,221.000717,225.383652
3677,10.213889,53.317257,301.043823,15.660603,121.422867,293.266937,-32.466019,179.325104,279.190948,-74.859436,76.035248,293.544739,45.139114,103.964989,289.065338,22.144884,132.835480,284.421265,0.242252,162.819870,278.254974,-23.156404,197.702423,268.703339,-47.587532,96.626358,286.767029,72.725121,124.245155,281.124329,51.121883,153.003174,276.267731,27.759720,182.763840,268.740967,6.754147,216.662872,259.938782,-20.128506,119.604630,276.165405,105.006889,147.170883,268.890930,82.327980,174.080673,263.949402,57.169121,202.654205,255.465927,34.841576,235.342636,243.994919,8.455094,141.882614,267.552795,135.477371,169.258408,259.523956,114.185814,196.294586,247.257446,89.554359,224.345566,237.384552,66.051193,256.905792,228.736038,39.914936,169.096359,257.522156,171.450104,196.188950,247.580627,149.196793,223.285553,235.274765,125.515327,249.043716,222.719711,102.008377,275.752472,214.155594,80.267860,192.058075,249.531006,200.906372,217.674713,237.978500,179.440277,243.922043,225.354584,154.895065,261.545319,217.431259,137.958099,282.839355,211.586380,121.957771,215.392624,241.597458,231.392426,239.275848,227.767197,208.494583,259.560547,218.239395,191.024780,276.999451,210.096436,174.723907,230.485840,236.133881,249.482178,254.913864,226.410568,225.989120
3678,10.216667,53.314125,301.315918,15.683239,121.420029,293.490570,-32.453011,179.424896,279.411346,-74.724815,76.120888,294.373474,45.173679,104.084244,289.880920,22.200981,132.922180,285.135010,0.265709,162.937515,278.968811,-23.069687,197.877838,269.451324,-47.434647,96.774460,288.101776,72.799957,124.438339,282.477631,51.222569,153.176437,277.486328,27.850832,183.030533,270.166992,6.963297,216.986313,261.430267,-19.884462,119.858536,278.187378,105.236275,147.518738,270.943542,82.591759,174.440216,265.886322,57.406254,203.080795,257.442841,35.163898,235.846207,246.038208,8.842203,142.240921,270.022430,135.764954,169.448425,261.930756,114.623062,196.890015,249.919296,90.036873,224.849472,240.032974,66.480560,257.712219,231.602142,40.576683,169.474152,260.557678,171.749176,196.846466,250.905899,149.704422,224.073761,239.179108,126.138641,250.009216,226.599518,102.678665,276.875671,217.927887,80.879295,193.056915,253.548477,201.854874,218.542755,242.145798,179.951370,244.616470,229.255447,155.767593,262.624878,221.868164,138.823654,283.907379,216.071182,122.884613,216.136490,246.127655,231.983902,240.166794,232.447205,209.470688,260.755219,222.870117,191.770706,278.500244,215.236404,175.558670,231.177780,240.855225,250.310684,255.774887,231.368988,226.638962
3679,10.219444,53.311455,301.593201,15.708579,121.414558,293.718811,-32.443054,179.527405,279.636414,-74.589600,76.201950,295.214081,45.197929,104.200760,290.709717,22.248722,133.007172,285.865295,0.283533,163.055496,279.703949,-22.984909,198.055130,270.228027,-47.284283,96.913963,289.458038,72.861008,124.620728,283.853363,51.306690,153.346848,278.733246,27.933243,183.295044,271.633942,7.160117,217.307816,262.974426,-19.652958,120.200027,280.304138,105.317703,147.733490,272.701752,82.771538,174.795090,267.866791,57.625904,203.505219,259.472198,35.468010,236.347580,248.145538,9.210787,143.033691,273.205444,136.329453,170.304779,264.623993,115.105942,197.407928,252.634018,90.474968,225.530304,242.953949,66.963272,258.511139,234.558273,41.203602,170.096390,264.344238,172.206116,197.554474,254.232101,150.201477,225.255814,242.769730,126.730652,250.919647,230.325989,103.282570,277.872437,221.807632,81.799683,193.810303,257.556854,202.138916,219.382339,246.343292,180.420715,245.762619,233.848633,156.163361,264.010681,226.386078,139.664307,285.247559,220.852997,123.412361,216.906769,250.623230,232.424301,241.083282,236.961823,210.305817,261.922028,227.618057,192.509903,279.806458,220.353745,176.362488,232.222977,246.019165,250.808441,256.753906,236.552979,227.292786
3680,10.222222,53.308411,301.875244,15.736427,121.407120,293.948700,-32.438900,179.615753,279.884186,-74.451904,76.278046,296.065918,45.211594,104.312660,291.550903,22.287251,133.090057,286.611115,0.295407,163.173203,280.459076,-22.902529,198.233459,271.032074,-47.137173,97.044296,290.834564,72.907845,124.792953,285.251404,51.373947,153.513641,280.006683,28.006245,183.555878,273.139893,7.342986,217.625748,264.568970,-19.435526,120.348480,282.336975,105.578735,148.090958,274.953552,82.941055,175.144333,269.888245,57.825245,203.922516,261.552368,35.751694,236.844589,250.314240,9.558785,143.810455,275.981140,136.563858,170.415131,267.104919,115.389946,198.031815,255.565170,90.841232,226.451172,245.946930,67.642761,259.298798,237.603165,41.794376,170.869125,267.837128,172.856461,198.232391,258.256775,150.520523,225.967499,246.442871,127.196968,251.886047,234.189407,103.859451,278.953552,225.679077,82.322243,194.223801,261.703735,202.576981,220.176910,250.576492,180.849579,246.586685,237.843445,156.825623,264.961945,230.471161,140.177826,286.299225,225.342850,124.252930,217.358505,255.309906,232.942612,241.921234,241.668793,210.862991,262.978790,232.605042,193.156540,280.875580,225.195862,177.158768,233.094299,251.306381,251.198563,257.681488,241.464691,228.245865
3681,10.225000,53.303528,302.161407,15.767893,121.398094,294.178284,-32.441292,179.739532,280.192413,-74.327446,76.348839,296.926544,45.214828,104.418579,292.404053,22.316029,133.170486,287.371338,0.301066,163.290085,281.232910,-22.823004,198.412018,271.861969,-46.994019,97.164932,292.229828,72.940208,124.956779,286.669647,51.423958,153.676117,281.304840,28.069195,183.812302,274.682068,7.510956,217.938766,266.211456,-19.233189,120.755997,284.677338,105.681488,148.517532,277.305176,83.040192,175.485992,271.948273,58.002361,204.328949,263.680237,36.012436,237.335190,252.541840,9.884554,144.214294,278.555664,136.658661,170.798004,269.752808,115.844254,198.563324,258.375580,91.215965,226.940323,248.844162,67.989426,260.071289,240.734726,42.347683,171.487122,271.136597,173.070587,198.811844,261.670166,150.726517,226.733139,250.264801,127.642067,252.786453,237.756653,104.782265,279.979584,229.702057,83.203751,194.921722,266.131317,202.946869,220.920517,254.856262,181.233627,247.424057,242.383881,157.499176,265.811707,235.396408,140.905060,287.161652,229.806366,124.974365,218.064880,260.144989,233.372971,242.854401,246.667313,211.146698,263.802216,237.693619,193.887482,281.960632,230.234589,177.864563,233.656555,256.445435,251.374817,258.566833,247.222321,228.530563
3682,10.227778,53.296082,302.451843,15.804199,121.386513,294.406952,-32.449722,179.877258,280.580444,-74.173393,76.413330,297.794128,45.208553,104.517708,293.267548,22.334421,133.248047,288.144867,0.300294,163.405594,282.024200,-22.746805,198.589966,272.716217,-46.855484,97.275177,293.642029,72.956940,125.114891,288.106415,51.457340,153.833618,282.625732,28.121515,184.063721,276.257904,7.662978,218.244873,267.898438,-19.047323,121.077728,286.777802,105.812241,148.722260,279.632751,83.236084,175.818848,274.045166,58.156258,204.723587,265.852386,36.248543,237.817398,254.825470,10.186596,144.293182,281.375244,136.829117,171.331787,272.590729,116.044922,199.278030,261.375366,91.663643,227.609451,252.138107,68.532745,260.824219,243.953918,42.861076,172.254379,274.757416,173.323029,199.221848,265.195801,151.145111,227.374466,253.729904,127.990929,253.499329,241.588318,105.129745,280.896759,233.445847,83.861282,195.747147,270.408173,203.127228,221.615372,259.193878,181.570831,248.048752,246.483444,157.784912,267.037048,239.647675,141.331665,287.618134,234.855377,125.680435,218.782211,265.172516,233.603607,243.728348,251.725220,211.645432,264.780731,242.691101,194.523178,282.846283,235.485931,178.497177,234.472046,261.887878,251.839218,259.235809,252.515488,228.899841
3683,10.230556,53.286587,302.747833,15.845902,121.370117,294.634216,-32.463737,179.969421,280.881531,-73.992271,76.471588,298.668915,45.192112,104.609634,294.140442,22.342224,133.322388,288.930573,0.292940,163.519196,282.831482,-22.674427,198.766525,273.593231,-46.722183,97.374573,295.069153,72.956558,125.269684,289.560730,51.475311,153.985489,283.967407,28.162683,184.308762,277.865479,7.797812,218.541718,269.625946,-18.879877,120.986382,289.020233,105.965370,149.053528,282.121368,83.493309,176.141449,276.175690,58.285671,205.106064,268.065491,36.458878,238.288803,257.161682,10.463019,144.717072,284.306488,136.837555,171.525452,275.474030,116.497643,199.852203,264.593597,91.818947,228.441360,255.151657,69.035378,261.554138,247.262695,43.330856,172.918396,279.016937,174.602478,199.876877,269.004364,151.548172,228.209671,257.626648,128.304413,254.342407,245.371979,105.682571,281.807587,237.434692,84.733841,195.976318,275.064209,203.219589,222.270569,263.592743,181.859177,249.021515,251.298584,158.150635,267.734558,243.968796,142.153168,288.852509,238.954971,125.729767,219.334885,270.232056,233.722717,244.743088,256.802277,212.023193,265.469757,247.609375,194.776367,283.730194,240.286484,178.895630,235.057297,267.429382,252.114182,260.447906,257.690948,229.118942
3684,10.233333,53.275406,303.046936,15.888822,121.347099,294.860199,-32.482700,180.074417,281.208588,-73.856308,76.524704,299.551025,45.164116,104.694527,295.021759,22.339703,133.393143,289.727264,0.278911,163.630295,283.653320,-22.606388,198.940903,274.491302,-46.594696,97.463013,296.508942,72.937622,125.422134,291.031158,51.479599,154.131104,285.327820,28.192232,184.545853,279.502625,7.914616,218.827469,271.390472,-18.732607,121.554977,291.717926,105.868790,149.217056,284.288208,83.395416,176.452545,278.335419,58.389133,205.473907,270.315460,36.641663,238.746857,259.546631,10.711458,145.090607,287.328186,137.054977,171.900482,278.919678,116.794891,200.369843,267.811798,92.104958,228.869385,258.507355,69.449707,262.260132,250.657715,43.753723,172.700974,282.424469,174.744339,200.806473,273.336975,151.514847,228.836411,261.523865,128.600815,255.140900,249.618378,106.401825,282.633270,241.780502,84.881172,196.963745,279.432404,203.316818,222.885864,268.046509,182.089630,249.823257,255.818481,158.675476,268.721771,248.385727,142.343460,289.826874,243.880981,126.143394,219.992218,275.391846,234.025391,245.198654,262.214020,212.274597,266.439453,252.710526,195.201263,284.455231,245.306839,179.337112,235.731110,273.042114,252.409668,260.836121,263.360748,229.549438
3685,10.236111,53.262379,303.342224,15.924426,121.318954,295.086456,-32.505604,180.174118,281.507690,-73.710381,76.572891,300.439789,45.124645,104.772896,295.910034,22.326950,133.459961,290.533783,0.258161,163.738327,284.488220,-22.543230,199.112350,275.408722,-46.473545,97.540268,297.959351,72.899025,125.572365,292.517151,51.472755,154.269882,286.704895,28.209734,184.773438,281.166046,8.012369,219.101074,273.188568,-18.606634,121.363197,293.701172,106.003578,149.323929,286.580780,83.427574,176.751373,280.521088,58.465988,205.822678,272.597443,36.794456,239.188858,261.975952,10.929466,145.255524,290.231354,137.071228,172.351730,281.909821,117.018158,200.960052,271.082397,92.311966,229.813705,261.973206,69.780197,262.938599,254.131012,44.122063,174.135117,287.021942,173.994766,201.130585,277.102051,151.586639,229.335861,265.454498,128.979141,255.913849,253.525711,106.781830,283.524017,245.958435,85.509010,197.197159,284.002167,203.566254,223.455795,272.546906,182.256393,250.597900,260.086731,159.109589,268.719849,253.168289,142.977890,290.687714,248.590698,126.910614,220.460236,280.647430,234.085175,245.907639,267.374207,212.441513,267.227509,258.155823,195.572876,285.383453,250.551758,179.889938,236.228622,278.531158,252.576294,261.561432,268.629883,230.322998
3686,10.238889,53.247742,303.630035,15.949726,121.288651,295.314026,-32.531994,180.192596,281.737640,-73.608231,76.616028,301.334412,45.073223,104.844887,296.804047,22.303988,133.522476,291.348938,0.230667,163.842758,285.334747,-22.485504,199.280136,276.343719,-46.359219,97.605782,299.418610,72.840782,125.719414,294.017639,51.455860,154.401337,288.096527,28.214832,184.989639,282.852234,8.089446,219.362030,275.016876,-18.502365,121.752510,295.798950,106.169243,149.528137,288.861786,83.563049,177.035889,282.729370,58.516132,206.149902,274.907074,36.916027,239.613525,264.444580,11.115619,145.356552,293.180817,137.268707,172.647934,285.063568,116.798096,201.586288,274.300446,92.381516,230.492218,265.461395,70.332390,263.588440,257.677399,44.429482,174.416321,290.335876,174.523911,201.699768,280.985962,151.874817,229.979935,269.581451,129.357559,256.718323,257.644745,107.118385,284.295654,250.278259,85.298615,197.794006,288.425934,203.326019,223.980011,277.082672,182.360748,251.093918,264.719543,159.505508,269.597321,257.992584,143.418167,291.436340,253.148163,127.362221,220.986572,285.745453,234.012543,246.450195,272.621948,212.757706,267.778259,263.441772,195.805893,286.028656,256.219360,180.343948,236.761368,284.157776,252.713501,261.997986,274.916290,229.678543
3687,10.241667,53.232117,303.910248,15.966712,121.258430,295.543762,-32.562725,180.271545,282.056427,-73.476288,76.653351,302.233582,45.009392,104.910316,297.701996,22.270685,133.580444,292.171478,0.196415,163.943085,286.191345,-22.433765,199.443619,277.294495,-46.252186,97.659409,300.885651,72.762306,125.860390,295.529327,51.426414,154.524902,289.500549,28.207214,185.192612,284.557800,8.144486,219.609436,276.871521,-18.420191,121.948730,298.341858,106.215958,149.949707,291.501617,83.739609,177.303177,284.956787,58.539577,206.455185,277.240814,37.006569,240.020874,266.947632,11.269079,145.690369,296.330841,136.929077,173.002075,287.976044,117.031914,201.950333,277.406891,92.356506,231.037537,268.886688,70.665672,264.212952,261.293427,44.681339,174.660599,294.953552,173.905273,202.050201,285.007080,151.933945,230.127930,273.649567,129.397339,257.580566,261.896118,107.215706,285.143250,254.560532,86.140251,198.060608,292.832367,203.368820,224.461411,281.645966,182.397675,251.790619,269.669281,159.475082,270.554230,262.556976,143.607239,292.247314,257.926544,127.804207,221.432800,290.924011,234.224640,246.971634,277.777985,212.935898,268.770691,268.865448,195.966858,286.753265,261.603943,180.553131,237.140137,289.603455,252.503601,262.482269,279.998413,230.189377
3688,10.244444,53.215744,304.183380,15.976718,121.229935,295.776947,-32.599277,180.343842,282.348938,-73.328773,76.683571,303.134705,44.934925,104.968575,298.601379,22.227003,133.633606,293.000122,0.155402,164.038849,287.056610,-22.388538,199.602203,278.259155,-46.152893,97.702782,302.359863,72.661964,125.991615,297.048370,51.381348,154.640182,290.914825,28.186638,185.380646,286.279358,8.176958,219.841446,278.748108,-18.360834,121.920845,300.538605,105.736694,150.234375,293.684875,83.542023,177.552017,287.200928,58.536068,206.739044,279.595215,37.066319,240.410217,269.480316,11.389176,145.864990,299.138916,137.053543,173.290161,290.782837,117.214325,202.067230,280.602997,92.832596,231.458939,272.167145,70.341187,264.809662,264.972565,44.883263,174.871887,298.132324,174.384201,202.393494,288.685699,151.719177,230.717941,277.638611,129.479599,258.213348,266.457031,107.556923,285.876740,258.638367,86.603226,198.423584,297.533051,202.985687,224.901566,286.234955,182.361404,252.382034,274.586914,159.442581,271.120117,267.735168,143.538696,293.087738,263.401428,127.962601,221.849579,296.099823,233.993378,247.556625,283.217957,212.868912,269.380157,274.495117,195.855759,287.545410,267.374573,180.747971,237.561935,295.118164,252.486343,262.979889,286.323914,229.633224
3689,10.247222,53.198166,304.449402,15.981250,121.203209,296.013947,-32.642185,180.218170,282.766357,-73.186264,76.707253,304.036224,44.850563,105.018486,299.500397,22.173826,133.681686,293.833710,0.107639,164.129654,287.928925,-22.350294,199.755356,279.235870,-46.061760,97.738739,303.839691,72.538681,126.109436,298.570862,51.320007,154.746750,292.337250,28.152925,185.550903,288.013489,8.186000,220.057159,280.642212,-18.324183,122.340790,303.564484,104.862732,150.273651,295.919434,83.441780,177.781616,289.458313,58.505562,207.003067,281.966492,37.095245,240.779831,272.037262,11.475727,145.948059,302.099152,137.118713,173.628036,295.415100,115.621094,202.453491,283.870392,92.992867,232.328659,275.589539,70.834389,265.371796,268.706604,45.025513,174.983215,301.511383,174.218445,202.774155,292.556061,151.687119,231.142776,281.785065,129.509109,258.993469,270.707458,107.517555,286.570435,264.106598,85.938652,198.556259,301.540527,203.005692,225.299011,290.852386,182.248535,253.023209,279.502472,159.619980,271.941925,272.769196,143.782822,293.871155,268.896667,127.720284,221.802505,300.644867,234.160019,247.926758,288.348877,212.701767,269.941772,280.027802,195.681641,288.225861,273.092865,180.671249,237.794205,300.626373,252.274811,263.282745,292.160736,229.433701
3690,10.250000,53.178776,304.707916,15.982341,121.177185,296.254425,-32.691338,180.327820,283.244507,-73.029831,76.724838,304.936249,44.756824,105.058891,300.397522,22.112146,133.724503,294.670868,0.053162,164.215118,288.806885,-22.319439,199.902603,280.222626,-45.979172,97.769272,305.322906,72.391518,126.211655,300.093842,51.242718,154.844284,293.765625,28.105968,185.699493,289.757874,8.170962,220.256287,282.549347,-18.309820,122.394569,305.499847,105.313232,150.377274,298.447205,83.567253,177.990036,291.724365,58.448231,207.246506,284.349243,37.092983,241.128403,274.612976,11.528531,145.846420,304.763794,137.146774,173.852982,298.668518,115.502533,202.962357,286.898041,92.841713,232.902298,279.239105,70.965134,265.898773,272.477234,45.101620,175.147461,305.498169,173.973511,202.954788,296.909363,151.436966,231.615112,285.975800,129.430191,259.434387,275.135712,107.685173,287.313049,268.598938,86.602303,198.781540,306.212128,202.917160,225.652390,295.494171,182.058060,253.521500,284.351227,159.560150,272.769409,278.187836,143.669846,294.498962,273.881256,128.017090,222.051544,305.574219,234.329086,248.417694,293.724213,212.698044,270.495514,285.609161,195.722412,289.059875,279.020081,180.478760,237.991180,306.090668,252.096985,264.102448,298.345215,228.302734
3691,10.252778,53.157822,304.958160,15.980443,121.150833,296.497772,-32.747200,180.370926,283.514801,-72.927811,76.734581,305.831696,44.656429,105.088905,301.291046,22.042360,133.761887,295.510406,-0.007968,164.294891,289.688904,-22.296320,200.043564,281.217468,-45.905430,97.796371,306.808105,72.218613,126.298111,301.615387,51.149471,154.932449,295.197845,28.045723,185.823975,291.510040,8.132274,220.437897,284.464813,-18.318178,122.382469,307.563782,104.888046,151.021240,301.426086,82.779518,178.175766,293.995026,58.363094,207.466614,286.738617,37.060120,241.456207,277.201965,11.548085,145.922058,307.592590,137.173752,174.105118,301.432007,115.754219,203.174332,290.258331,92.705559,233.361053,282.923157,70.958313,266.388977,276.261536,45.119465,175.209610,309.008881,173.743210,203.301270,300.888367,151.112350,231.878143,290.233002,129.357590,260.119202,279.980347,107.070831,287.895905,272.720856,87.026527,198.891586,310.349884,202.603485,225.965149,300.145569,181.789963,253.939957,289.403625,159.244446,273.087982,283.244995,143.310440,295.334198,278.690765,128.563766,222.215500,310.852600,233.849442,248.766968,299.039703,212.491638,271.044983,291.323212,195.443436,289.630859,284.711548,180.379059,238.146667,311.413879,251.840973,264.019104,303.643372,228.963531
