,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2147,0.922222,52.798084,307.789581,14.471532,121.144424,298.998322,-33.507881,180.731476,288.304962,-74.342560,75.357094,319.479156,41.691582,103.780144,314.096436,19.494352,133.349670,308.427917,-1.741567,164.039597,300.945923,-22.835737,200.202591,292.792664,-45.623817,96.196060,329.431274,67.036804,124.864418,323.956970,46.885700,154.432495,317.071777,25.149702,183.760330,311.908051,4.132456,218.692459,303.727112,-21.052223,118.761879,339.566345,96.482788,147.384750,332.999084,74.931374,176.621521,325.925598,52.849762,205.550903,318.221527,32.206932,240.501526,309.874298,7.723075,142.005829,350.237823,125.112114,169.562332,342.443451,105.094795,199.219650,332.653412,82.657639,228.498718,324.881622,60.921814,262.403442,319.419281,36.025749,169.584854,361.174530,158.881836,197.581223,353.666321,137.803940,226.366104,343.222046,116.590164,254.645767,332.386353,96.446434,282.087708,326.639252,75.601654,192.441650,371.689850,185.575699,219.936478,361.676483,165.918457,246.688431,349.082245,143.711792,266.563354,343.705048,129.967209,287.771912,337.797729,114.959663,215.718369,383.933990,213.511490,241.657959,369.940826,193.661423,263.209198,361.823639,178.498138,281.751160,356.096527,164.040726,230.642868,390.106842,230.411880,256.186981,380.649506,209.330399
2148,0.925000,52.782070,307.946808,14.436154,121.140808,299.158691,-33.535778,180.766876,288.551941,-74.347565,75.223724,320.340393,41.473228,103.668030,315.045380,19.287819,133.270264,309.532196,-1.977293,164.045670,302.267273,-23.026421,200.274658,294.435333,-45.813606,96.007233,330.862152,66.674881,124.693893,325.575470,46.516357,154.308411,318.983795,24.745878,183.659637,314.173248,3.676685,218.661850,306.480072,-21.624596,118.529144,341.623260,95.985390,147.178146,335.297516,74.421204,176.451157,328.547241,52.287987,205.447861,321.198364,31.604290,240.442719,313.267212,7.070366,141.710602,352.919312,124.479134,169.326080,345.439728,104.436745,199.075653,336.035004,81.947578,228.420685,328.707092,60.117229,262.320129,323.633789,35.159111,169.256775,364.528015,158.145889,197.291046,357.531982,136.944107,226.169846,347.522095,115.672523,254.563873,337.100494,95.495239,282.022461,331.791473,74.542122,192.044022,375.656555,184.716629,219.649750,366.124664,164.973679,246.538513,353.888367,142.772202,266.431152,349.046295,128.840225,287.657288,343.479401,113.778023,215.206390,388.611267,212.449402,241.351379,375.010620,192.587021,262.978302,367.315765,177.369217,281.540253,362.033234,162.771408,230.097977,395.196289,229.248550,255.715668,386.240204,208.061722
2149,0.927778,52.766151,308.097534,14.401483,121.137360,299.315033,-33.563622,180.801208,288.796906,-74.354805,75.089897,321.164612,41.253944,103.551552,315.962189,19.075523,133.183823,310.605103,-2.213725,164.037888,303.554688,-23.233065,200.326416,296.053711,-46.030483,95.813232,332.231628,66.313103,124.513863,327.137665,46.138794,154.164490,320.839844,24.333626,183.532608,316.371307,3.205301,218.594299,309.156036,-22.216581,118.289124,343.590759,95.487930,146.956863,337.517883,73.900864,176.256195,331.100159,51.706192,205.309723,324.107635,30.971247,240.335861,316.602234,6.377397,141.403915,355.479645,123.850517,169.070114,348.335419,103.764091,198.898224,339.322296,81.216827,228.296921,332.447510,59.274555,262.178680,327.769897,34.246098,168.917923,367.732483,157.410583,196.971786,361.265442,136.068985,225.931274,351.704926,114.724838,254.425491,341.710480,94.497269,281.886322,336.851288,73.423187,191.633423,379.450409,183.855225,219.333282,370.415436,164.014023,246.346756,358.561798,141.801788,266.237274,354.262177,127.666084,287.470337,349.051636,112.534142,214.675385,393.081909,211.387085,241.012131,379.898499,191.494400,262.702728,372.644196,176.204391,281.267151,367.817841,161.453323,229.531281,400.060669,228.087997,255.205688,391.628296,206.777542
2150,0.930556,52.750446,308.241425,14.367707,121.134102,299.466980,-33.591263,180.834366,289.039124,-74.364075,74.956612,321.950256,41.035713,103.431633,316.844849,18.859716,133.091843,311.644073,-2.449244,164.017197,304.802582,-23.452751,200.359375,297.639282,-46.270081,95.616661,333.536835,65.954498,124.326218,328.640778,45.756275,154.003281,322.635864,23.915468,183.382172,318.498413,2.720739,218.492416,311.749420,-22.823666,118.044319,345.464355,94.994797,146.723755,339.655457,73.374489,176.039841,333.577576,51.107891,205.139435,326.945099,30.311756,240.184021,319.872070,5.647861,141.090073,357.914612,123.231522,168.797043,351.125397,103.080719,198.691040,342.511993,80.468262,228.130447,336.094513,58.400181,261.982178,331.818298,33.292816,168.572571,370.781464,156.681473,196.627609,364.860779,135.184021,225.654068,355.763428,113.753479,254.234940,346.209320,93.459564,281.682465,341.811584,72.251152,191.214935,383.064148,182.997894,218.991592,374.540558,163.046524,246.116608,363.093445,140.807373,265.986359,359.346710,126.450645,287.214294,354.507080,111.234825,214.131546,397.335754,210.333954,240.645309,384.595032,190.391602,262.386963,377.798798,175.012222,280.936859,373.439423,160.094452,228.950027,404.690613,226.938538,254.663681,396.802277,205.488861
2151,0.933333,52.735058,308.378204,14.335020,121.131096,299.614197,-33.618557,180.866302,289.277954,-74.375160,74.825447,322.694885,40.820518,103.309700,317.690552,18.642702,132.995956,312.645752,-2.682593,163.985214,306.006744,-23.682941,200.374634,299.185272,-46.528515,95.420029,334.775085,65.601631,124.132843,330.081543,45.371655,153.828537,324.370850,23.489836,183.211578,320.554169,2.223855,218.358994,314.258789,-23.443508,117.797836,347.239197,94.509766,146.481323,341.706238,72.844658,175.804810,335.973694,50.496952,204.939957,329.706818,29.629908,239.991531,323.070618,4.883742,140.774673,360.222748,122.621803,168.510818,353.803223,102.392326,198.457382,345.597961,79.705460,227.924789,339.638916,57.501518,261.734344,335.767609,32.306934,168.225143,373.668823,155.963943,196.263229,368.310211,134.295731,225.342133,359.690399,112.764236,253.997177,350.592072,92.385078,281.414154,346.664001,71.033066,190.793747,386.490936,182.151047,218.629471,378.492065,162.078018,245.851868,367.474487,139.795929,265.683502,364.293091,125.199661,286.892731,359.839386,109.886398,213.582840,401.365387,209.295471,240.256332,389.091431,189.286392,262.035919,382.769836,173.801285,280.554016,378.887939,158.703781,228.362366,409.077728,225.807358,254.096207,401.753876,204.203415
2152,0.936111,52.720104,308.507507,14.303606,121.128372,299.756287,-33.645355,180.896942,289.512665,-74.387871,74.697578,323.396759,40.609966,103.186897,318.497589,18.425268,132.897552,313.607483,-2.912706,163.943375,307.164917,-23.921738,200.373398,300.688354,-46.803814,95.225471,335.944031,65.256645,123.936340,331.456360,44.988335,153.643341,326.042450,23.057114,183.023605,322.536652,1.717173,218.197144,316.681183,-24.071257,117.552887,348.911591,94.036674,146.232819,343.665558,72.315598,175.553589,338.283173,49.877483,204.713913,332.386292,28.930319,239.762314,326.189972,4.089481,140.461945,362.401184,122.022835,168.216141,356.362030,101.705009,198.200989,348.572693,78.933357,227.684097,343.070251,56.587456,261.439301,339.604248,31.297567,167.880157,376.388977,155.263168,195.883499,371.605286,133.411484,225.000031,363.478760,111.762497,253.716293,354.852600,91.277199,281.084900,351.399384,69.775902,190.375031,389.724548,181.320953,218.251923,382.262543,161.115280,245.556671,371.696411,138.774551,265.333313,369.093750,123.919342,286.509277,365.043182,108.493805,213.038391,405.165436,208.275162,239.850937,393.379669,188.186340,261.654694,387.548035,172.580368,280.123840,384.153992,157.289703,227.777267,413.215027,224.699692,253.510559,406.476227,202.927582
2153,0.938889,52.705692,308.629089,14.273639,121.125977,299.893005,-33.671513,180.926270,289.742615,-74.402046,74.574211,324.054810,40.405777,103.064346,319.264771,18.208488,132.797623,314.527740,-3.138802,163.892944,308.275757,-24.167572,200.356857,302.146973,-47.094727,95.034790,337.041718,64.921562,123.739296,332.761932,44.609657,153.449783,327.646606,22.620535,182.820740,324.442780,1.204261,218.010223,319.013855,-24.703796,117.312340,350.478821,93.578270,145.981613,345.527832,71.792198,175.289520,340.499664,49.254395,204.464783,334.975708,28.218599,239.500092,329.221008,3.272405,140.155701,364.444855,121.439087,167.916809,358.795776,101.023331,197.925522,351.427856,78.158676,227.412750,346.378906,55.665653,261.102783,343.316772,30.272787,167.542114,378.936676,154.584076,195.493713,374.739044,132.537216,224.632401,367.120605,110.755211,253.396057,358.981689,90.143562,280.698547,356.007599,68.487938,189.963867,392.759125,180.513718,217.864136,385.845032,160.164810,245.235321,375.750854,137.750504,264.940063,373.740967,122.616173,286.068237,370.111481,107.065102,212.505875,408.730621,207.280045,239.434906,397.452301,187.098770,261.248749,392.124329,171.358353,279.652679,389.228638,155.859146,227.203690,417.097839,223.618240,252.913208,410.961792,201.667511
2154,0.941667,52.691933,308.742706,14.245283,121.123932,300.023987,-33.696899,180.954285,289.967285,-74.417526,74.456703,324.667725,40.209442,102.943611,319.990356,17.994783,132.697021,315.405945,-3.360206,163.835083,309.337219,-24.418232,200.326553,303.558197,-47.398930,94.850082,338.066223,64.598839,123.543488,333.996155,44.237896,153.249985,329.179779,22.183489,182.605774,326.268951,0.689070,217.801575,321.255005,-25.339598,117.079353,351.939392,93.137047,145.730652,347.289062,71.278099,175.016052,342.617279,48.632412,204.196854,337.467468,27.501583,239.209335,332.154083,2.441326,139.859146,366.349884,120.875137,167.615540,361.099945,100.351219,197.634338,354.155365,77.389450,227.115005,349.557129,54.742432,260.732635,346.895630,29.239704,167.215454,381.307251,153.931259,195.099625,377.706482,131.677536,224.243439,370.607361,109.751045,253.041214,362.969086,88.993942,280.259888,360.477112,67.179321,189.565201,395.589172,179.735382,217.471313,389.233215,159.232986,244.892426,379.629700,136.731155,264.507874,378.225769,121.299301,285.574188,375.035370,105.610771,211.991730,412.058014,206.316788,239.013992,401.302399,186.030746,260.823395,396.490021,170.144363,279.146759,394.103088,154.421448,226.649033,420.721436,222.567978,252.309204,415.203125,200.428513
2155,0.944444,52.678925,308.848083,14.218692,121.122284,300.148926,-33.721405,180.980942,290.186066,-74.434151,74.345512,325.234894,40.021244,102.826126,320.673035,17.786324,132.596146,316.241821,-3.575668,163.771408,310.345337,-24.668951,200.283997,304.915741,-47.710690,94.673256,339.016052,64.290848,123.350296,335.157532,43.875099,153.046021,330.638672,21.749277,182.381500,328.010925,0.175784,217.575165,323.400330,-25.973267,116.856514,353.292145,92.715599,145.482712,348.947235,70.776131,174.736328,344.631470,48.016212,203.914337,339.854462,26.786476,238.894943,334.978302,1.605379,139.575409,368.114563,120.334869,167.315598,363.270660,99.693947,197.331696,356.749847,76.632011,226.795212,352.598175,53.824200,260.335938,350.330750,28.206997,166.904419,383.496429,153.308990,194.705917,380.503326,130.837173,223.837204,373.931946,108.757393,252.656937,366.803192,87.839348,279.774231,364.794373,65.862373,189.183746,398.209564,178.991837,217.078674,392.421082,158.326035,244.532608,383.325073,135.724030,264.041077,382.539337,119.980156,285.031525,379.805176,104.140221,211.501358,415.144196,205.391235,238.593811,404.923309,184.989487,260.384125,400.636566,168.947739,278.611664,398.767761,152.988083,226.119736,424.080017,221.557205,251.703766,419.193390,199.217239
2156,0.947222,52.666763,308.945007,14.194015,121.121063,300.267578,-33.744926,181.006287,290.398438,-74.451782,74.240784,325.756256,39.841522,102.712219,321.311920,17.584072,132.495514,317.034546,-3.783068,163.703598,311.296051,-24.912910,200.230164,306.213776,-48.022701,94.505051,339.890167,63.998623,123.161552,336.244263,43.524277,152.840042,332.020081,21.321306,182.151382,329.664368,-0.330999,217.335510,325.442841,-26.596813,116.645920,354.535278,92.316185,145.240158,350.500183,70.289536,174.454147,346.537720,47.411663,203.621201,342.129639,26.080410,238.561737,337.683746,0.772763,139.307983,369.736847,119.822334,167.020447,365.304016,99.056870,197.023010,359.208618,75.889137,226.457657,355.496094,52.918274,259.918640,353.612213,27.184258,166.613205,385.500153,152.721298,194.316223,383.126282,130.021454,223.418549,377.088928,107.779785,252.247635,370.474304,86.689461,279.247620,368.944183,64.552704,188.824051,400.615387,178.289001,216.691238,395.402924,157.450241,244.160736,386.829224,134.736694,263.544067,386.673035,118.669655,284.445740,384.409363,102.664589,211.039673,417.981689,204.511719,238.179718,408.308502,183.982269,259.936432,404.555634,167.777863,278.052032,403.213257,151.569489,225.621429,427.168488,220.594086,251.102722,422.925690,198.043167
2157,0.950000,52.655548,309.033264,14.171392,121.120293,300.379700,-33.767372,181.030319,290.603912,-74.470284,74.143539,326.230957,39.672432,102.602478,321.905243,17.389277,132.395721,317.781891,-3.980994,163.632980,312.186493,-25.143618,200.166061,307.453369,-48.332661,94.346634,340.686951,63.723618,122.979477,337.253937,43.188629,152.634094,333.320709,20.903149,181.919312,331.225037,-0.826099,217.087097,327.376282,-27.203127,116.450020,355.666748,91.941704,145.005707,351.944733,69.822945,174.172806,348.332031,46.824326,203.320953,344.286926,25.389280,238.214371,340.261627,-0.048714,139.059494,371.213440,119.341652,166.733582,367.196350,98.445190,196.712158,361.528351,75.163345,226.106766,358.244385,52.033787,259.485687,356.732239,26.179873,166.345825,387.314453,152.172165,193.934433,385.571594,129.236847,222.992981,380.072815,106.823524,251.816833,373.975891,85.551979,278.688812,372.913513,63.263744,188.490402,402.801941,177.632523,216.313950,398.173248,156.612152,243.781616,390.134521,133.776978,263.021576,390.617065,117.378128,283.821899,388.835724,101.196198,210.612259,420.563873,203.687195,237.776871,411.451477,183.016541,259.485809,408.239197,166.644135,277.472809,407.430725,150.176804,225.158981,429.982239,219.686539,250.512146,426.393097,196.916321
2158,0.952778,52.645363,309.112732,14.150966,121.119980,300.485016,-33.788662,181.053055,290.801941,-74.489517,74.055641,326.656830,39.517269,102.498672,322.450897,17.204548,132.297394,318.481995,-4.169466,163.561096,313.014282,-25.356089,200.093536,308.636780,-48.639660,94.200386,341.404236,63.468674,122.805946,338.183777,42.870827,152.430603,334.537292,20.498669,181.688171,332.689636,-1.304394,216.834198,329.196686,-27.787369,116.271393,356.684235,91.595764,144.782257,353.277008,69.381004,173.894653,350.011017,46.258495,203.016891,346.321564,24.717958,237.858017,342.703888,-0.850703,138.832672,372.539734,118.898003,166.457642,368.944336,97.863235,196.401566,363.705200,74.458733,225.747208,360.835114,51.179947,259.040741,359.685394,25.199579,166.106064,388.935181,151.665573,193.564850,387.834625,128.490616,222.565643,382.878204,105.895638,251.369293,377.301666,84.435883,278.109467,376.691711,62.004887,188.186905,404.764679,177.027893,215.951508,400.726379,155.818420,243.400162,393.233246,132.852722,262.479218,394.358246,116.118759,283.164948,393.071472,99.747826,210.224945,422.887177,202.924515,237.390289,414.345856,182.099792,259.037811,411.679230,165.555832,276.880737,411.411102,148.823120,224.736588,432.516418,218.842453,249.937851,429.590210,195.845078
2159,0.955556,52.636292,309.183167,14.132865,121.120163,300.583313,-33.808720,181.074539,290.992157,-74.509354,73.978371,327.032257,39.378277,102.402267,322.947906,17.032221,132.201660,319.133606,-4.348155,163.489838,313.776978,-25.546610,200.015167,309.761749,-48.938824,94.068710,342.039581,63.236900,122.643158,339.030457,42.574230,152.232788,335.666992,20.112537,181.460876,334.055420,-1.760756,216.580856,330.901306,-28.345457,116.112411,357.584869,91.281616,144.572144,354.493500,68.968307,173.623077,351.570465,45.719215,202.712814,348.229279,24.072193,237.498016,345.004944,-1.625455,138.630432,373.711090,118.497055,166.193588,370.545105,97.313690,196.094757,365.734741,73.781677,225.383438,363.262115,50.364864,258.587982,362.468140,24.249525,165.897461,390.358154,151.205780,193.211609,389.910858,127.789467,222.141281,385.499664,105.004944,250.910583,380.443512,83.351921,277.519867,380.268524,60.786621,187.917328,406.499054,176.480469,215.608490,403.056641,155.075806,243.021332,396.117889,131.971863,261.923676,397.881744,114.907127,282.483276,397.098602,98.335770,209.881790,424.947510,202.228516,237.024933,416.985260,181.239532,258.597992,414.867950,164.521988,276.282593,415.146118,147.520340,224.358368,434.766632,218.068985,249.385620,432.511505,194.837875
2160,0.958333,52.628410,309.244476,14.117219,121.120865,300.674408,-33.827480,181.094803,291.174133,-74.529655,73.912682,327.355835,39.256851,102.313889,323.395966,16.873863,132.110321,319.734589,-4.515340,163.421356,314.474152,-25.713465,199.933273,310.823730,-49.225964,93.953758,342.590515,63.031181,122.493607,339.791565,42.302361,152.043488,336.707306,19.748814,181.240570,335.320618,-2.191283,216.330704,332.487946,-28.872183,115.975281,358.365295,91.002167,144.377228,355.591400,68.589119,173.361588,353.006927,45.212212,202.412766,350.006714,23.458445,237.138092,347.164307,-2.368017,138.455078,374.724243,118.143059,165.943329,371.995544,96.800896,195.795883,367.612061,73.139656,225.019638,365.523163,49.595543,258.132172,365.079163,23.336954,165.723282,391.578949,150.797211,192.878220,391.796021,127.139526,221.724152,387.931091,104.158913,250.446732,383.392548,82.311020,276.927155,383.634705,59.619820,187.685135,408.000397,175.995392,215.289307,405.158264,154.390976,242.650192,398.780823,131.142258,261.363098,401.175385,113.754059,281.789337,400.893402,96.978912,209.585510,426.738708,201.604858,236.685608,419.363037,180.443314,258.171906,417.797180,163.551422,275.683411,418.629211,146.276718,224.028961,436.727539,217.371933,248.862137,435.150116,193.905197
2161,0.961111,52.621777,309.296509,14.104144,121.122086,300.758087,-33.844872,181.113892,291.347473,-74.550293,73.859680,327.625336,39.154705,102.234192,323.794312,16.731104,132.025314,320.282166,-4.669331,163.357925,315.106079,-25.855232,199.849747,311.817993,-49.499630,93.856880,343.054688,62.853882,122.359482,340.465668,42.058559,151.864227,337.656921,19.409447,181.029861,336.484894,-2.593478,216.088593,333.957916,-29.363585,115.861046,359.020233,90.763596,144.199478,356.568024,68.247055,173.112625,354.318634,44.741947,202.120132,351.652802,22.881588,236.780655,349.184814,-3.074724,138.308990,375.576294,117.839241,165.710739,373.291809,96.331711,195.508667,369.333038,72.539268,224.659897,367.618927,48.874943,257.677582,367.518585,22.468626,165.586304,392.593445,150.444138,192.568405,393.485046,126.547562,221.317963,390.166992,103.363518,249.984177,386.139618,81.323441,276.337219,386.783813,58.514442,187.493469,409.264282,175.577484,214.998123,407.025238,153.770538,242.291809,401.214447,130.371719,260.805847,404.231659,112.664314,281.097656,404.432526,95.695786,209.339935,428.253479,201.061539,236.377045,421.472351,179.718750,257.765198,420.458405,162.652863,275.087921,421.852692,145.099930,223.753464,438.391785,216.757812,248.373901,437.498718,193.056793
2162,0.963889,52.616451,309.339203,14.093740,121.123840,300.834198,-33.860851,181.131851,291.511841,-74.571136,73.819939,327.839539,39.073170,102.164078,324.141937,16.605316,131.948349,320.774719,-4.810622,163.301498,315.672211,-25.969938,199.766724,312.741730,-49.757473,93.778511,343.430481,62.707329,122.242180,341.051697,41.845711,151.696091,338.515869,19.096325,180.830887,337.548615,-2.964915,215.859711,335.316772,-29.819805,115.770355,359.544708,90.571968,144.041931,357.420044,67.946358,172.878448,355.504028,44.311771,201.837494,353.167877,22.344976,236.428726,351.068604,-3.741164,138.194809,376.265015,117.587952,165.499557,374.429291,95.912163,195.236938,370.894012,71.986366,224.308334,369.549500,48.203823,257.228546,369.786133,21.651045,165.489044,393.397888,150.150558,192.286713,394.971741,126.021523,220.927231,392.201111,102.626534,249.528885,388.676605,80.398773,275.754639,389.713135,57.478394,187.344925,410.286591,175.231018,214.738892,408.651367,153.220871,241.951263,403.411041,129.667801,260.259094,407.044037,111.645477,280.419434,407.703156,94.500687,209.149780,429.484863,200.605072,236.103897,423.305695,179.073349,257.383728,422.842316,161.835205,274.503296,424.804535,144.001175,223.537598,439.750916,216.234924,247.926605,439.548798,192.301086
2163,0.966667,52.612473,309.372406,14.086092,121.126144,300.902618,-33.875355,181.148712,291.666840,-74.592064,73.793564,327.998413,39.012875,102.104553,324.438416,16.497534,131.880661,321.211700,-4.941375,163.252869,316.173065,-26.058756,199.686584,313.593597,-49.996098,93.719269,343.716278,62.594040,122.142921,341.548767,41.666206,151.540466,339.284332,18.812489,180.644882,338.513214,-3.304322,215.645676,336.567719,-30.240189,115.705170,359.938171,90.426804,143.907394,358.144684,67.690826,172.661514,356.561737,43.925102,201.567230,354.551819,21.852245,236.085419,352.817017,-4.362803,138.114990,376.787872,117.392052,165.312836,375.403107,95.547195,194.983963,372.291321,71.485939,223.969360,371.312988,47.586048,256.788666,371.882080,20.889400,165.433548,393.989044,149.919952,192.036636,396.249359,125.567642,220.557297,394.025482,101.957550,249.086349,390.997040,79.546043,275.182556,392.423584,56.517334,187.241531,411.063721,174.959930,214.515320,410.030243,152.748138,241.633591,405.362823,129.037750,259.729065,409.604523,110.708435,279.759857,410.702850,93.402634,209.018951,430.425598,200.240204,235.870590,424.855499,178.514465,257.033508,424.939026,161.107468,273.938416,427.469818,142.994232,223.386444,440.796997,215.811035,247.526749,441.288605,191.648834
2164,0.969444,52.609879,309.396088,14.081260,121.129005,300.963165,-33.888348,181.164505,291.812256,-74.612953,73.780556,328.101746,38.974369,102.056511,324.683258,16.408829,131.822845,321.593323,-5.062952,163.212006,316.609344,-26.125158,199.611389,314.372498,-50.212658,93.680237,343.910034,62.516422,122.063087,341.955566,41.522423,151.398315,339.962585,18.560570,180.472504,339.381226,-3.611234,215.445297,337.709778,-30.618834,115.666962,360.200897,90.327103,143.796524,358.740356,67.482124,172.464371,357.490814,43.585495,201.311279,355.805054,21.406805,235.752823,354.432861,-4.936099,138.071106,377.140320,117.255020,165.153793,376.207764,95.242119,194.752380,373.521027,71.042488,223.646576,372.908173,47.026901,256.361084,373.807922,20.187881,165.421478,394.364044,149.755249,191.820694,397.311035,125.190002,220.213806,395.631561,101.365906,248.661530,393.096161,78.772705,274.623932,394.916168,55.636997,187.184692,411.592529,174.767563,214.330917,411.155640,152.358063,241.343735,407.062286,128.488327,259.222595,411.903961,109.864380,279.125397,413.427094,92.411278,208.950150,431.068054,199.972534,235.681274,426.114136,178.048981,256.720642,426.738403,160.478409,273.402374,429.832703,142.093323,223.303619,441.522064,215.493546,247.181320,442.705139,191.111862
2165,0.972222,52.608688,309.410217,14.079284,121.132416,301.015808,-33.899792,181.179291,291.947754,-74.633690,73.780922,328.149231,38.958313,102.020447,324.876038,16.340078,131.774979,321.920654,-5.174483,163.178955,316.982941,-26.170847,199.542877,315.077576,-50.404934,93.662178,344.010345,62.476013,122.003418,342.270874,41.416004,151.270370,340.550934,18.342783,180.314926,340.154968,-3.884143,215.258087,338.744751,-30.950695,115.655937,360.331299,90.274948,143.709229,359.204834,67.321022,172.289017,358.289886,43.296062,201.071075,356.928528,21.011076,235.431717,355.921570,-5.459761,138.063324,377.318726,117.179543,165.025299,376.837952,95.002007,194.545731,374.577850,70.662369,223.342529,374.334595,46.529827,255.948059,375.566895,19.550505,165.454056,394.520477,149.658783,191.642014,398.149628,124.893318,219.902573,397.010468,100.860321,248.259308,394.968750,78.085632,274.083191,397.188538,54.844521,187.175186,411.870758,174.656830,214.188980,412.021576,152.055893,241.086456,408.502136,128.025620,258.747894,413.930481,109.125351,278.525574,415.864899,91.539177,208.945358,431.406494,199.808212,235.539627,427.074646,177.682953,256.451233,428.230652,159.956268,272.905518,431.875336,141.313248,223.292038,441.917114,215.290344,246.895737,443.787689,190.698883
2166,0.975000,52.608902,309.414764,14.080189,121.136391,301.060364,-33.909660,181.193115,292.073059,-74.654160,73.794052,328.141174,38.964474,101.996513,325.016541,16.291954,131.736877,322.195496,-5.273359,163.154068,317.296631,-26.196157,199.482483,315.708099,-50.571220,93.665154,344.016815,62.473377,121.963974,342.494385,41.347969,151.157532,341.049805,18.161039,180.173004,340.836517,-4.121285,215.083817,339.678925,-31.235462,115.672089,360.328094,90.271919,143.646118,359.536133,67.208740,172.136566,358.958282,43.058933,200.847595,357.924103,20.666218,235.121399,357.290527,-5.934566,138.091293,377.321930,117.167320,164.929321,377.289886,94.830475,194.367706,375.456604,70.352425,223.059937,375.590576,46.098797,255.550354,377.164795,18.980753,165.531906,394.456696,149.632095,191.503998,398.759369,124.682663,219.630142,398.152832,100.449547,247.885605,396.606995,77.492592,273.567230,399.232635,54.149216,187.213089,411.896942,174.629715,214.092438,412.622894,151.846024,240.866257,409.675781,127.654892,258.314667,415.669647,108.503311,277.968811,418.004578,90.797852,209.005722,431.436981,199.752106,235.448715,427.730835,177.421326,256.230927,429.406708,159.548187,272.459442,433.579712,140.667526,223.353485,441.975647,215.207047,246.675323,444.527435,190.417130
2167,0.977778,52.610523,309.409698,14.083981,121.140915,301.096771,-33.917923,181.206009,292.188019,-74.674271,73.818741,328.078888,38.991661,101.984665,325.104889,16.264887,131.708435,322.419159,-5.357571,163.137650,317.552856,-26.201612,199.431412,316.263641,-50.710327,93.688972,343.929565,62.508644,121.944656,342.626801,41.318905,151.059982,341.460724,18.015831,180.046844,341.428314,-4.321941,214.922180,340.518768,-31.474691,115.715271,360.191376,90.318230,143.608093,359.733734,67.146469,172.007950,359.496246,42.875336,200.641174,358.794861,20.372141,234.820618,358.547607,-6.362555,138.154846,377.149719,117.218956,164.867676,377.560669,94.729736,194.221481,376.153320,70.116898,222.802231,376.673798,45.738991,255.169266,378.606384,18.482061,165.655029,394.171600,149.675934,191.410263,399.134796,124.562698,219.403610,399.049225,100.141815,247.547501,398.000854,77.001747,273.085022,401.037140,53.561153,187.297760,411.671112,174.687195,214.043686,412.955475,151.731812,240.687256,410.577423,127.380478,257.932800,417.107269,108.008415,277.464874,419.834930,90.197235,209.130783,431.158142,199.806595,235.411011,428.078003,177.267899,256.064850,430.258850,159.260025,272.075226,434.929718,140.166626,223.487549,441.696442,215.245956,246.524261,444.917511,190.271973
2168,0.980556,52.613533,309.395142,14.090643,121.145981,301.124969,-33.924561,181.218002,292.292328,-74.693916,73.855064,327.962524,39.039894,101.984703,325.141968,16.258631,131.689789,322.591583,-5.426828,163.129868,317.753815,-26.187948,199.390579,316.743958,-50.821472,93.733589,343.749054,62.581367,121.945396,342.669342,41.328697,150.977219,341.785980,17.906170,179.936035,341.933044,-4.486196,214.773422,341.268372,-31.669594,115.784981,359.923065,90.412514,143.595963,359.797577,67.134827,171.904648,359.904114,42.746586,200.452606,359.542664,20.129477,234.529419,359.697845,-6.744732,138.253220,376.801514,117.336327,164.842667,377.647278,94.701118,194.110214,376.664368,69.958366,222.572830,377.580444,45.453835,254.808395,379.890381,18.058405,165.822830,393.665070,149.790283,191.364746,399.270203,124.537354,219.229462,399.691620,99.942879,247.252289,399.141113,76.619781,272.644745,402.592438,53.087570,187.427719,411.194489,174.829102,214.044403,413.016571,151.715302,240.553009,411.202301,127.205521,257.612244,418.230927,107.648903,277.024017,421.346222,89.744881,209.317841,430.571960,199.971268,235.428192,428.112946,177.224899,255.957336,430.781036,159.095795,271.763458,435.911774,139.818283,223.690933,441.083740,215.405701,246.443695,444.954987,190.265091
