step,airplane,wing,panel_id,vertex_name,x,y,z
0,Example Airplane,Main Wing,41,Frpp_GP1_CgP1,1.593073983343435,2.0,0.23909272585288047
0,Example Airplane,Main Wing,41,Brpp_GP1_CgP1,1.873573396997239,2.0,0.21733646884805216
0,Example Airplane,Main Wing,41,Blpp_GP1_CgP1,1.8117866984986197,1.25,0.10867854734108214
0,Example Airplane,Main Wing,42,Flpp_GP1_CgP1,1.593073983343435,2.0,0.23909272585288047
0,Example Airplane,Main Wing,42,Frpp_GP1_CgP1,1.6603423116569451,2.75,0.3501631111508448
0,Example Airplane,Main Wing,42,Brpp_GP1_CgP1,1.9353600954958583,2.75,0.3259943903550222
0,Example Airplane,Main Wing,42,Blpp_GP1_CgP1,1.873573396997239,2.0,0.21733646884805216
0,Example Airplane,Main Wing,43,Flpp_GP1_CgP1,1.6603423116569451,2.75,0.3501631111508448
0,Example Airplane,Main Wing,43,Frpp_GP1_CgP1,1.7276106399704552,3.5,0.4612334964488092
0,Example Airplane,Main Wing,43,Brpp_GP1_CgP1,1.9971467939944776,3.5,0.4346523118619922
0,Example Airplane,Main Wing,43,Blpp_GP1_CgP1,1.9353600954958583,2.75,0.3259943903550222
0,Example Airplane,Main Wing,44,Flpp_GP1_CgP1,1.7276106399704552,3.5,0.4612334964488092
0,Example Airplane,Main Wing,44,Frpp_GP1_CgP1,1.7948789682839654,4.25,0.5723038817467735
0,Example Airplane,Main Wing,44,Brpp_GP1_CgP1,2.0589334924930967,4.25,0.5433102333689622
0,Example Airplane,Main Wing,44,Blpp_GP1_CgP1,1.9971467939944776,3.5,0.4346523118619922
0,Example Airplane,Main Wing,45,Flpp_GP1_CgP1,1.7948789682839654,4.25,0.5723038817467735
0,Example Airplane,Main Wing,45,Frpp_GP1_CgP1,1.8621472965974755,5.0,0.6833742670447378
0,Example Airplane,Main Wing,45,Brpp_GP1_CgP1,2.120720190991716,5.0,0.6519681548759323
0,Example Airplane,Main Wing,45,Blpp_GP1_CgP1,2.0589334924930967,4.25,0.5433102333689622
0,Example Airplane,Main Wing,46,Flpp_GP1_CgP1,1.8621472965974755,5.0,0.6833742670447378
0,Example Airplane,Main Wing,46,Frpp_GP1_CgP1,1.9294156249109857,5.75,0.7944446523427022
0,Example Airplane,Main Wing,46,Brpp_GP1_CgP1,2.1825068894903357,5.75,0.7606260763829022
0,Example Airplane,Main Wing,46,Blpp_GP1_CgP1,2.120720190991716,5.0,0.6519681548759323
0,Example Airplane,Main Wing,47,Flpp_GP1_CgP1,1.9294156249109857,5.75,0.7944446523427022
0,Example Airplane,Main Wing,47,Frpp_GP1_CgP1,1.9966839532244958,6.5,0.9055150376406665
0,Example Airplane,Main Wing,47,Brpp_GP1_CgP1,2.2442935879889547,6.5,0.8692839978898723
0,Example Airplane,Main Wing,47,Blpp_GP1_CgP1,2.1825068894903357,5.75,0.7606260763829022
0,Example Airplane,Reflected Main Wing,0,Flpp_GP1_CgP1,0.7502044522658281,-6.5,1.0023369000918316
0,Example Airplane,Reflected Main Wing,0,Frpp_GP1_CgP1,0.6564288957325995,-5.75,0.8773868873031394
